Wall time,Step,Value
1621944099.9271257,152,93.37999725341797
1621944190.7324076,153,94.06999969482422
1621944281.4557924,154,94.48999786376953
1621944372.3332844,155,94.02999877929688
1621944463.1007593,156,94.0
1621944553.7550352,157,93.69000244140625
1621944644.450203,158,94.41999816894531
1621944735.2382739,159,94.91000366210938
1621944826.0431292,160,94.70999908447266
1621944916.899467,161,94.58999633789062
1621945007.5561585,162,94.70999908447266
1621945098.356535,163,95.45999908447266
1621945189.262303,164,95.20999908447266
1621945279.9872966,165,95.11000061035156
1621945370.6429768,166,94.45999908447266
1621945461.3947568,167,95.27999877929688
1621945552.200372,168,95.43000030517578
1621945642.922951,169,95.52999877929688
1621945733.632766,170,95.31999969482422
1621945824.2301328,171,95.80999755859375
1621945914.906177,172,95.41000366210938
1621946005.6879647,173,95.61000061035156
1621946096.4330125,174,95.54000091552734
1621946187.2972345,175,95.83000183105469
1621946277.9252968,176,95.80999755859375
1621946368.5949278,177,95.88999938964844
1621946459.520091,178,96.0
1621946550.3537567,179,96.05999755859375
1621946641.1430328,180,96.18000030517578
1621946731.9939842,181,95.97000122070312
1621946822.8859873,182,96.05999755859375
1621946913.6740289,183,96.05000305175781
1621947004.6814518,184,96.29000091552734
1621947095.617571,185,96.31999969482422
1621947186.499209,186,96.30999755859375
1621947277.3177006,187,96.30999755859375
1621947368.2337713,188,96.3499984741211
1621947459.117116,189,96.36000061035156
1621947549.979751,190,96.36000061035156
1621947618.3509965,191,96.37999725341797
1621947678.3643026,192,96.41999816894531
1621947738.4361324,193,96.44000244140625
1621947798.479912,194,96.47000122070312
1621947858.5284708,195,96.51000213623047
1621947918.4628482,196,96.44999694824219
1621947951.6906495,197,96.4800033569336
1621947982.126139,198,96.43000030517578
