Wall time,Step,Value
1621930210.4844801,0,2.3961973190307617
1621930221.8971577,0,2.139141321182251
1621930237.8062813,0,2.0553135871887207
1621930251.3596437,0,1.8864752054214478
1621930252.4438229,0,1.8454179763793945
1621930260.952976,0,2.0388498306274414
1621930268.5556085,0,1.9410924911499023
1621930268.9816303,0,2.080817222595215
1621930270.6799014,0,1.8465620279312134
1621930312.1165628,1,2.0053579807281494
1621930325.6025758,1,1.8931816816329956
1621930335.0261593,1,2.0687668323516846
1621930336.5552638,1,1.7682374715805054
1621930347.0540102,1,2.031881809234619
1621930349.9008276,1,1.7171722650527954
1621930364.300815,1,1.9585397243499756
1621930366.0290382,1,2.078925609588623
1621930390.4464986,2,1.939849853515625
1621930396.575845,2,1.9107004404067993
1621930435.6067226,2,1.9056036472320557
1621930446.7664683,2,1.7582051753997803
1621930454.8788042,2,1.7774882316589355
1621930477.2269933,3,1.6155610084533691
1621930494.7548609,3,1.8160332441329956
1621930506.7894664,3,1.5187574625015259
1621930507.4399962,3,1.6490927934646606
1621930510.4943914,3,1.3533118963241577
1621930511.359558,3,1.7989425659179688
1621930521.9216397,3,1.687265157699585
1621930523.4530303,3,1.9710279703140259
1621930532.9223242,3,1.890953540802002
1621930558.2535648,3,1.7413238286972046
1621930594.2291205,4,1.248247742652893
1621930603.689978,4,1.678132176399231
1621930604.3454523,4,1.9153271913528442
1621930627.558134,4,1.8576855659484863
1621930634.778243,4,1.3447988033294678
1621930643.5222576,4,1.6655383110046387
1621930675.179767,5,1.6854138374328613
1621930688.3187501,5,1.790308952331543
1621930710.5377183,5,1.896085262298584
1621930724.3327053,5,1.3129593133926392
1621930734.1724434,5,1.830251932144165
1621930757.7632947,6,1.0918428897857666
1621930767.9648533,6,1.658379316329956
1621930778.6839035,6,1.5443956851959229
1621930778.905382,6,1.7337377071380615
1621930781.5653315,6,1.316326379776001
1621930788.9934464,6,1.4876538515090942
1621930822.1065104,6,1.212925672531128
1621930840.040138,7,1.7706676721572876
1621930889.267987,7,0.9432858228683472
