Wall time,Step,Value
1621930747.5377572,11,0.9580057859420776
1621930749.2505662,11,0.8061221241950989
1621930779.9988441,12,1.030919075012207
1621930783.1113007,12,1.3320667743682861
1621930820.3912635,12,1.0799654722213745
1621930855.9362104,13,1.1109145879745483
1621930862.126612,13,1.6515214443206787
1621930908.6964884,13,1.6875447034835815
1621930911.806213,13,0.7368514537811279
1621930959.7620404,14,1.657790184020996
1621930988.3561506,14,1.339381456375122
1621930998.1183121,14,0.8371612429618835
1621931016.957294,14,0.6969007253646851
1621931029.2027524,14,0.715434193611145
1621931036.637987,15,1.3347949981689453
1621931044.6958702,15,1.6723967790603638
1621931062.8015294,15,0.6246393918991089
1621931109.4176455,15,0.6646314859390259
1621931113.513963,15,0.9486615657806396
1621931134.946614,16,1.3947486877441406
1621931153.9847367,16,1.7784473896026611
1621931198.0485454,16,1.2761778831481934
1621931204.2258947,16,1.5069646835327148
1621931231.2733269,17,1.4822901487350464
1621931233.7979403,17,1.5837503671646118
1621931265.6114247,17,1.0234324932098389
1621931290.4531362,17,1.6270064115524292
1621931328.7906406,18,1.499863624572754
1621931337.9261851,18,1.528623104095459
1621931388.143123,18,1.235710620880127
1621931410.9626648,19,0.6663074493408203
1621931411.6234384,19,1.3399627208709717
1621931414.9747014,19,1.578984022140503
1621931422.325425,19,1.4393045902252197
1621931483.7296479,19,1.0045511722564697
1621931485.938486,19,1.4698028564453125
1621931499.2609408,20,1.5394611358642578
1621931534.4279323,20,1.554097056388855
1621931551.1306396,20,1.490525722503662
1621931576.2704933,20,1.598617434501648
1621931590.9165134,21,1.5538164377212524
1621931622.6023169,21,0.7611709833145142
1621931623.71918,21,1.4597923755645752
1621931625.734694,21,1.39058518409729
1621931652.6630194,21,0.7218601703643799
1621931654.8194091,21,0.6477622985839844
1621931674.9147596,21,1.4170247316360474
1621931742.5660803,22,1.6193411350250244
1621931753.4023943,22,1.7476601600646973
1621931754.9062848,22,1.3360494375228882
1621931773.3919396,23,1.2715306282043457
1621931832.910472,23,1.5419604778289795
1621931884.4007921,24,0.6105523705482483
1621931903.6206138,24,0.789834201335907
1621931906.5232978,24,1.657261610031128
1621931931.12763,24,1.0283243656158447
1621931934.9979842,24,1.5978212356567383
1621931973.0782797,25,1.4355759620666504
1621931987.3110602,25,0.6276459693908691
1621932074.6599739,26,1.6631269454956055
1621932076.218282,26,1.5197694301605225
1621932102.0519528,26,0.7087445259094238
1621932119.3360765,26,1.3933649063110352
1621932128.920712,26,0.7490147948265076
1621932153.6653032,27,1.39201021194458
1621932164.1338568,27,1.5451035499572754
1621932187.0631385,27,1.403252124786377
1621932187.2866015,27,0.8124463558197021
1621932192.066078,27,1.1708276271820068
1621932207.0425265,27,1.0434398651123047
1621932218.6707754,27,0.7397899627685547
1621932219.3373682,27,1.5750019550323486
1621932227.7933974,27,1.3530688285827637
1621932238.8583808,28,1.2585828304290771
1621932240.6230433,28,0.8389356732368469
1621932250.86558,28,0.9236687421798706
1621932269.110615,28,1.60429048538208
1621932273.3428738,28,1.575530767440796
1621932344.7612314,29,1.6321278810501099
1621932356.5897818,29,1.0378310680389404
1621932361.0316603,29,1.6427743434906006
1621932367.7846227,29,0.8054344058036804
1621932369.6966727,29,0.8414475917816162
1621932377.1849873,29,1.5331299304962158
1621932403.364169,29,1.3928565979003906
1621932425.6693285,30,1.5864880084991455
1621932472.0417018,30,0.866911768913269
1621932473.1313505,30,1.4079997539520264
1621932515.3873546,31,0.6088138818740845
1621932521.1850486,31,1.27031672000885
1621932548.8170016,31,1.2571543455123901
1621932638.937252,32,1.2171251773834229
1621932684.530672,32,1.5916377305984497
1621932704.1938186,33,0.5975964069366455
1621932724.9415689,33,1.494639277458191
1621932730.962169,33,1.0144418478012085
1621932735.6554635,33,1.0670026540756226
1621932738.3280463,33,1.4128408432006836
1621932741.6818712,33,1.2434966564178467
1621932812.1757095,34,1.563154697418213
1621932834.8908434,34,1.5037384033203125
1621932844.0576391,34,1.4423010349273682
1621932855.4129436,34,1.4227204322814941
1621932860.5450742,34,0.6711916923522949
1621932873.6956484,34,0.7068328857421875
1621932908.4203286,35,1.215177059173584
1621932924.859009,35,1.5699368715286255
1621932974.1293807,36,0.9609278440475464
1621933005.168575,36,1.3558013439178467
1621933021.2075157,36,1.376955509185791
1621933026.8946126,36,1.145317554473877
1621933030.8982704,36,1.2602555751800537
1621933044.0316095,36,0.5602330565452576
1621933055.202179,36,1.6719987392425537
1621933101.9245908,37,1.5372823476791382
1621933103.2543876,37,1.4629747867584229
1621933109.806505,37,1.2490686178207397
1621933111.7516365,37,0.36785751581192017
1621933113.9026253,37,1.4767991304397583
1621933134.4238296,37,1.4994157552719116
1621933136.4246545,37,1.4558348655700684
1621933141.1175704,37,1.3138833045959473
1621933160.9174256,38,1.3337595462799072
1621933165.1372674,38,0.6408482789993286
1621933209.0240536,38,1.0254725217819214
1621933229.028028,38,1.6129183769226074
1621933253.6958168,39,1.121227502822876
1621933266.6236422,39,0.6886484026908875
1621933299.539059,39,1.5222179889678955
1621933299.976355,39,1.387596607208252
1621933307.133839,39,1.187924861907959
1621933364.6039422,40,1.4833877086639404
1621933369.9612339,40,1.47524094581604
1621933420.4019382,40,1.354137897491455
1621933448.8955715,41,0.9083874225616455
1621933453.5675137,41,1.5672249794006348
1621933482.9165509,41,1.5364179611206055
1621933498.9649212,41,0.919430136680603
1621933503.6880486,41,1.5145530700683594
1621933517.502822,41,1.586533546447754
1621933545.3893108,42,1.2442119121551514
1621933588.0264845,42,1.5254366397857666
1621933612.6266317,42,0.5922490358352661
1621933629.2705367,43,1.4808809757232666
1621933638.6251667,43,0.6029028296470642
1621933675.563322,43,1.416604995727539
1621933682.1676657,43,1.5033671855926514
1621933719.73005,44,1.3457061052322388
1621933731.5289757,44,1.3961374759674072
1621933737.0776517,44,1.4252076148986816
1621933741.9877093,44,1.4719129800796509
1621933764.8674731,44,0.8068459033966064
1621933786.7205963,44,0.3676002621650696
1621933789.8497968,44,1.4735225439071655
1621933796.3200612,44,1.2535176277160645
1621933798.082235,44,1.5183067321777344
1621933810.4247372,45,1.0917444229125977
1621933832.4395585,45,0.6659132838249207
1621933883.2200983,45,0.6719917058944702
1621933903.6449614,46,1.4422228336334229
1621933914.117279,46,1.1078250408172607
1621933957.8015065,46,0.5706107020378113
1621933969.838932,46,1.51502525806427
1621934005.2814496,47,1.2310839891433716
1621934036.074367,47,0.9033772945404053
1621934098.1946464,48,0.38907739520072937
1621934122.702966,48,0.5983244180679321
1621934157.9376283,48,1.2154552936553955
1621934175.620686,49,1.46248459815979
1621934198.2872057,49,0.6653183102607727
1621934255.6323488,49,1.5208911895751953
1621934285.7778776,50,1.2238296270370483
1621934288.7888577,50,1.5592141151428223
1621934305.4281096,50,1.4620935916900635
1621934331.0414407,50,1.3278203010559082
1621934351.562755,50,1.4186569452285767
1621934370.1137815,51,0.650077223777771
1621934378.7372487,51,1.0372657775878906
1621934382.4518187,51,1.56910240650177
1621934384.3977804,51,1.2693594694137573
1621934401.259104,51,1.4299800395965576
1621934424.8779674,51,1.598618507385254
1621934425.5426896,51,0.7161555290222168
1621934426.6593828,51,1.100820541381836
1621934442.5036304,51,1.044243335723877
1621934473.9449968,52,0.4848597049713135
1621934483.8886404,52,0.8961666822433472
1621934495.8575838,52,0.30472663044929504
1621934496.078994,52,1.3086787462234497
1621934501.0144484,52,0.48639732599258423
1621934504.5617805,52,0.42575159668922424
1621934554.8245568,53,0.8524918556213379
1621934555.4139268,53,0.8927206993103027
1621934566.1808174,53,1.0838098526000977
1621934571.428678,53,1.1826010942459106
1621934621.5467453,53,1.0319414138793945
1621934641.464482,54,1.2247381210327148
1621934655.731294,54,1.2613308429718018
1621934660.725691,54,0.776127815246582
1621934679.45577,54,0.8194881677627563
1621934680.1316314,54,1.4500601291656494
1621934681.2347972,54,1.3304839134216309
1621934696.1820445,54,1.1728594303131104
1621934700.1827831,54,1.0032129287719727
1621934731.0489075,55,0.4613744020462036
1621934765.978332,55,1.1697170734405518
1621934791.4018145,55,1.413687825202942
1621934797.2003546,55,0.7826398611068726
1621934801.8855472,55,0.9596768617630005
1621934803.2189283,55,1.4687917232513428
1621934843.5221457,56,1.2714054584503174
1621934896.7715964,56,1.4524970054626465
1621934912.8149986,57,1.3204810619354248
1621934921.26915,57,0.806527853012085
1621934927.3792214,57,0.810041069984436
1621934952.664441,57,0.619860053062439
1621934968.7177937,57,0.8881592750549316
1621935023.1769822,58,1.2529971599578857
1621935039.9437141,58,1.4565033912658691
1621935059.983812,58,1.3628796339035034
1621935111.5159218,59,0.5214688181877136
1621935113.6683412,59,1.1568973064422607
1621935121.2386947,59,1.4486017227172852
1621935123.462257,59,1.4257582426071167
1621935129.218767,59,1.208270788192749
1621935139.2262049,59,0.6621432304382324
1621935144.3465128,59,1.6297956705093384
1621935161.0408306,59,0.9631210565567017
1621935175.4239979,59,1.4630682468414307
1621935206.1172798,60,0.7900279760360718
1621935235.1180544,60,1.5054805278778076
1621935237.5578218,60,1.3834599256515503
1621935241.9835043,60,1.1250661611557007
1621935300.0182,61,0.4273448586463928
1621935331.4237647,61,1.4211680889129639
1621935339.91339,61,1.2336146831512451
1621935346.245827,61,1.3797564506530762
1621935365.5910234,61,1.443096399307251
1621935382.0169883,62,1.3886561393737793
1621935382.4386437,62,1.155980110168457
1621935390.7782807,62,0.8479582667350769
1621935395.849508,62,1.331801414489746
1621935442.7335215,62,1.557271957397461
1621935457.0051978,62,1.209906816482544
1621935484.4394813,63,1.4570696353912354
1621935486.222079,63,1.541295051574707
1621935524.6158652,63,0.8805360794067383
1621935531.9672887,63,0.4615100622177124
1621935548.4045455,63,1.2340807914733887
1621935562.8843372,64,0.9561203122138977
1621935581.862404,64,0.6133314967155457
1621935603.4607298,64,1.4520689249038696
1621935608.2189114,64,0.603355884552002
1621935625.8470905,64,0.8802331686019897
1621935638.9760144,64,1.4432599544525146
1621935669.9838533,65,0.6054191589355469
1621935673.305112,65,0.9744583964347839
1621935709.9368987,65,1.2808287143707275
1621935743.8133347,66,0.34794846177101135
1621935751.455915,66,1.0674293041229248
1621935767.909342,66,0.4475025236606598
1621935799.8924556,66,0.598468542098999
1621935805.4356062,66,1.007468342781067
1621935819.660546,66,0.3970085680484772
1621935822.7649155,66,1.4750499725341797
1621935858.1749415,67,1.5267850160598755
1621935880.102067,67,0.46060508489608765
1621935895.047308,67,1.0224734544754028
1621935973.2295825,68,1.491743564605713
1621935973.446662,68,1.1553184986114502
1621935979.8881526,68,1.2275868654251099
1621935980.3211937,68,0.961418628692627
1621936002.3905303,68,1.4288654327392578
1621936055.3928452,69,0.9909400939941406
1621936056.7143257,69,1.1609941720962524
1621936058.058541,69,0.5286827087402344
1621936058.9392734,69,0.4195978045463562
1621936059.1631165,69,1.5169106721878052
1621936084.8018823,69,0.5427830219268799
1621936141.473623,70,0.834568977355957
1621936163.3187327,70,0.9709010124206543
1621936165.5639918,70,0.9791907072067261
1621936167.118012,70,1.5449485778808594
1621936171.1461308,70,1.2985777854919434
1621936217.9800165,71,0.5138044357299805
1621936238.220277,71,1.2371188402175903
1621936245.8071382,71,1.1300430297851562
1621936249.8313892,71,0.8088171482086182
1621936318.1325278,72,0.5302976369857788
1621936333.7428224,72,1.0742629766464233
1621936359.769492,72,0.9319337606430054
1621936362.6593976,72,0.5208584070205688
1621936388.549932,73,0.9133623838424683
1621936394.8778179,73,1.6016767024993896
1621936403.5785513,73,0.6488653421401978
1621936488.699371,74,1.4140042066574097
1621936494.4807215,74,0.6241006851196289
1621936503.59637,74,0.7000219821929932
1621936509.1777663,74,0.7618615627288818
1621936512.7511182,74,1.1498181819915771
1621936540.1599798,74,1.444762945175171
1621936553.9721646,74,1.1492393016815186
1621936605.5229416,75,1.1862810850143433
1621936609.0834844,75,0.8780087232589722
1621936625.5662074,75,1.0401248931884766
1621936636.6901731,75,1.2233991622924805
1621936672.21229,76,1.3147926330566406
1621936690.2946265,76,1.4012653827667236
1621936690.516526,76,0.8905248641967773
1621936728.5997462,76,1.1537158489227295
1621936729.7091029,76,1.346510887145996
1621936735.411474,76,1.449095368385315
1621936748.4494057,76,1.345062255859375
1621936772.6503453,77,1.4313236474990845
1621936788.033784,77,1.4181218147277832
1621936797.1345713,77,1.072845697402954
1621936806.711162,77,1.4892668724060059
1621936835.572536,77,0.7542147636413574
1621936837.8907351,77,1.1624445915222168
1621936875.3399303,78,1.3002028465270996
1621936896.347683,78,0.9611958265304565
1621936899.4754643,78,0.8314131498336792
1621936903.4721587,78,1.5395809412002563
1621936990.458462,79,1.4026987552642822
1621937062.7192202,80,0.901530385017395
1621937070.979617,80,1.0670853853225708
1621937132.621771,81,1.404280662536621
1621937157.5845077,81,0.6751423478126526
1621937171.9821777,81,1.245983362197876
1621937173.4944513,81,1.5190391540527344
1621937175.2033315,81,0.6959244012832642
1621937185.73462,81,1.4815773963928223
1621937187.7444918,81,1.1289255619049072
1621937200.7074957,81,1.440033197402954
1621937203.5463233,81,1.4927327632904053
1621937244.3309598,82,1.2812862396240234
1621937251.6930878,82,1.3831748962402344
1621937301.8199155,82,1.5029854774475098
1621937331.5770884,83,1.2623021602630615
1621937356.876157,83,0.9712939262390137
1621937367.8200076,83,1.096300721168518
1621937380.1752577,83,1.1888370513916016
1621937415.325633,84,1.4030838012695312
1621937417.1038666,84,0.6510758399963379
1621937439.0674083,84,1.34116530418396
1621937446.1154346,84,0.7418542504310608
1621937472.2027094,84,1.4488961696624756
1621937478.08919,84,0.5456281900405884
1621937478.5394607,84,1.3484601974487305
1621937504.4903033,85,0.5550042986869812
1621937520.058517,85,0.8118486404418945
1621937527.2840078,85,0.8291758298873901
1621937533.5100307,85,0.46709883213043213
1621937563.6470385,85,1.5064527988433838
1621937589.9389398,86,0.945868730545044
1621937611.394899,86,1.2771387100219727
1621937613.317513,86,1.0268222093582153
1621937615.8967757,86,0.9092951416969299
1621937620.1169064,86,1.0216927528381348
1621937623.922372,86,1.4567068815231323
1621937635.9185605,86,1.419667363166809
1621937638.6012805,86,1.4490635395050049
1621937644.120459,86,1.4921010732650757
1621937652.2072196,86,0.9334201812744141
1621937681.0085192,87,0.6800240278244019
1621937685.2288604,87,0.7091370820999146
1621937708.2364535,87,1.284295916557312
1621937757.22938,87,1.3922343254089355
1621937761.8781042,87,0.7894635796546936
1621937779.959927,88,0.8306272029876709
1621937798.9822528,88,0.7672163844108582
1621937799.2057245,88,1.4504845142364502
1621937807.6788354,88,1.0041167736053467
1621937815.4535728,88,1.4533920288085938
1621937856.2107008,88,0.5779935121536255
1621937935.566078,89,1.0684459209442139
1621937949.3877304,89,1.132993221282959
1621937972.07383,90,1.5094329118728638
1621937989.6685133,90,1.4838917255401611
1621937994.3314137,90,1.2121765613555908
1621937996.0847042,90,1.4043710231781006
1621937999.4087977,90,1.4908103942871094
1621938022.3256433,90,1.2717968225479126
1621938022.7748516,90,1.551660180091858
1621938042.8059733,90,0.4027220606803894
1621938092.4502652,91,1.2888500690460205
1621938094.0000794,91,0.48722541332244873
1621938108.4294348,91,1.4123793840408325
1621938109.4693549,91,1.2625739574432373
1621938132.6280508,91,1.5023374557495117
1621938136.2464943,91,0.8245431184768677
1621938156.833812,92,1.2549391984939575
1621938203.1095557,92,1.3930213451385498
1621938206.6800766,92,0.5486958026885986
1621938209.5809786,92,1.2145195007324219
1621938217.349456,92,0.7207593321800232
1621938223.0160456,92,0.8340810537338257
1621938280.6094387,93,1.270951509475708
1621938293.6997893,93,0.930343508720398
1621938300.378701,93,1.3591432571411133
1621938304.6305547,93,1.2900261878967285
1621938330.0365462,94,1.0413349866867065
1621938341.6123698,94,0.6938118934631348
1621938348.505985,94,1.3967303037643433
1621938361.2391994,94,1.4112329483032227
1621938393.475829,94,1.3252794742584229
1621938424.8692064,95,1.5349912643432617
1621938432.2328472,95,1.2549540996551514
1621938488.0587776,95,1.4195271730422974
1621938495.4320505,95,1.2549424171447754
1621938562.4520516,96,0.9609865546226501
1621938586.9706688,96,0.6279787421226501
1621938662.7424004,97,1.0216950178146362
1621938674.9667816,97,1.0705583095550537
1621938678.3204463,97,1.4133880138397217
1621938707.1032367,98,1.276024341583252
1621938723.6021955,98,1.46644926071167
1621938727.1711981,98,1.4493755102157593
1621938729.6121871,98,1.290047287940979
1621938754.4817982,98,1.1252738237380981
1621938768.0616863,98,1.3191596269607544
1621938768.288674,98,0.7785820364952087
1621938781.1958005,98,0.5077832937240601
1621938791.515804,99,1.3898104429244995
1621938818.208613,99,1.026666283607483
1621938848.9951785,99,1.176745891571045
1621938854.3124273,99,0.26944369077682495
1621938890.4575472,100,1.51068115234375
1621938911.837049,100,1.28089439868927
1621938924.6075468,100,1.224352240562439
1621938926.8883495,100,0.8660541772842407
1621938996.0478683,101,1.4105160236358643
1621939020.1620052,101,1.3321244716644287
1621939026.3787472,101,0.26180657744407654
1621939037.7415824,101,0.5371845960617065
1621939059.3031719,101,1.0946117639541626
1621939072.044083,102,0.5421424508094788
1621939073.147588,102,1.0013296604156494
1621939076.9306717,102,1.317036747932434
1621939096.5961623,102,0.9581646919250488
1621939163.459593,103,0.9632588624954224
1621939205.560242,103,1.2317222356796265
1621939208.2466593,103,1.4306515455245972
1621939240.9472532,103,1.2492042779922485
1621939243.1641672,103,1.3551578521728516
1621939244.475209,103,1.09469473361969
1621939251.2182071,104,1.3794875144958496
1621939258.1197314,104,1.4015421867370605
1621939258.5611136,104,1.397277593612671
1621939261.6666293,104,1.5583202838897705
1621939263.0135682,104,1.1655808687210083
1621939278.932293,104,1.401836633682251
1621939333.7243252,104,0.2645091414451599
1621939359.040007,105,1.3450932502746582
1621939364.6350968,105,1.2121598720550537
1621939384.3343284,105,1.3154842853546143
1621939390.3249354,105,1.1396510601043701
1621939405.867525,105,1.4428865909576416
1621939421.0405178,105,1.4427556991577148
1621939445.0549588,106,0.4759623408317566
1621939455.5609033,106,1.2630271911621094
1621939459.1302338,106,1.5087220668792725
1621939534.9357169,107,1.4324522018432617
1621939564.6288874,107,0.9976054430007935
1621939566.1798403,107,1.3925565481185913
1621939593.0863445,107,1.2821056842803955
1621939598.4306874,107,1.3147175312042236
1621939603.7961864,107,1.2003028392791748
1621939623.1913288,108,0.6260315775871277
1621939644.2102733,108,1.1864949464797974
1621939668.7063758,108,1.3831592798233032
1621939672.706596,108,0.6341305375099182
1621939725.1134026,109,1.370281457901001
1621939746.6948283,109,0.5540122389793396
1621939788.6551576,109,1.377000093460083
1621939792.4140742,109,1.2927923202514648
1621939806.641354,110,0.7947592735290527
1621939863.8362432,110,0.9027652740478516
1621939912.9535193,111,1.3893282413482666
1621939922.6167984,111,1.3209357261657715
1621939930.2771266,111,1.0256202220916748
1621939942.2704043,111,1.4126734733581543
1621939949.400968,111,1.330488920211792
1621939965.486894,111,1.430387258529663
1621939971.275835,111,1.317370891571045
1621939972.128767,111,0.21371763944625854
1621939981.1296237,111,0.6064108610153198
1621939991.9021313,112,0.8358845114707947
1621940029.720734,112,0.5115991234779358
1621940030.619979,112,0.48191359639167786
1621940033.5367436,112,0.8427197933197021
1621940051.3675888,112,1.2454863786697388
1621940052.2498567,112,1.455618977546692
1621940060.002454,112,1.1969865560531616
1621940085.0540245,113,1.3272030353546143
1621940086.59131,113,1.2028859853744507
1621940096.3848648,113,0.2566491365432739
1621940107.9466162,113,0.3868040144443512
1621940176.078043,114,0.4559333920478821
1621940189.4395058,114,1.1426498889923096
1621940207.8881083,114,1.154284954071045
1621940224.1036868,114,1.2801393270492554
1621940227.2060418,114,1.3209054470062256
1621940259.7778194,114,0.7954394817352295
1621940296.588605,115,1.4243087768554688
1621940342.1986394,115,1.2981758117675781
1621940344.2146564,115,0.985126256942749
1621940361.918071,116,0.9003032445907593
1621940391.5862846,116,1.2502233982086182
1621940399.6378355,116,1.1203091144561768
1621940424.880576,116,1.3127014636993408
1621940470.8450062,117,1.2746050357818604
1621940478.6541243,117,1.277777910232544
1621940513.7615712,117,1.4735960960388184
1621940526.4831204,117,0.9319727420806885
1621940534.0712173,117,1.221750259399414
1621940549.9531345,118,0.5320142507553101
1621940557.819758,118,1.1964256763458252
1621940582.711797,118,1.3329753875732422
1621940586.1160202,118,1.2210901975631714
1621940603.7154503,118,1.3019862174987793
1621940622.9236748,118,0.2388315200805664
1621940672.0867584,119,1.3155913352966309
1621940789.051608,120,0.3798435926437378
1621940798.650209,120,0.6927281022071838
1621940811.9760447,120,0.7126740217208862
1621940822.2880437,121,1.285325288772583
1621940827.9814873,121,0.7545732855796814
1621940847.428635,121,0.21227672696113586
1621940859.0383458,121,1.1407817602157593
1621940872.4200401,121,1.3805235624313354
1621940880.4648778,121,0.6497857570648193
1621940892.288905,121,0.6940481662750244
1621940893.174199,121,1.4306631088256836
1621940896.082444,121,0.9329386949539185
1621940899.203364,121,1.4748246669769287
1621940904.5158935,121,1.009551763534546
1621940913.0632992,122,0.35321295261383057
1621940921.5614924,122,1.2451298236846924
1621940924.5901453,122,1.1310148239135742
1621940951.8873188,122,1.212317705154419
1621940953.2331774,122,0.37478822469711304
1621940962.33599,122,1.2030951976776123
1621940966.3270905,122,1.0814824104309082
1621940971.4726224,122,1.3879992961883545
1621940995.0428216,122,1.3711330890655518
1621941023.6153424,123,1.190246820449829
1621941027.1608183,123,0.773905336856842
1621941033.8725634,123,1.378843069076538
1621941103.5211275,124,1.302617073059082
1621941105.0913954,124,1.2461580038070679
1621941133.2459757,124,0.8127878904342651
1621941176.5218596,124,0.92680424451828
1621941212.5323312,125,1.3047285079956055
1621941282.656798,126,0.7553771734237671
1621941294.4645329,126,1.3163107633590698
1621941300.05157,126,1.3977301120758057
1621941328.1018007,126,1.3330868482589722
1621941346.1779082,126,0.8417229652404785
1621941359.7842684,126,0.3365224003791809
1621941364.0354779,126,1.3228319883346558
1621941451.2525387,127,1.207327127456665
1621941467.6007915,128,1.238855004310608
1621941488.2834334,128,1.3232221603393555
1621941491.839609,128,0.6493706107139587
1621941498.5249949,128,1.2996824979782104
1621941514.7764747,128,1.0029255151748657
1621941540.156905,128,0.2542043924331665
1621941564.914961,129,0.8683749437332153
1621941580.0082722,129,0.9170241355895996
1621941600.2027364,129,0.924689531326294
1621941600.6458163,129,0.928400993347168
1621941601.9755516,129,0.7085708379745483
1621941642.2334254,129,1.3298375606536865
1621941683.4485915,130,1.2270097732543945
1621941691.420573,130,0.5435138940811157
1621941717.8074071,130,1.3651361465454102
1621941743.9381933,131,1.3055564165115356
1621941756.1954908,131,0.8514338731765747
1621941769.598898,131,1.1219831705093384
1621941790.6951034,131,1.3596117496490479
1621941865.5989192,132,1.2043377161026
1621941875.3867304,132,0.35009706020355225
1621941876.2664647,132,1.045075535774231
1621941878.0534256,132,1.155534267425537
1621941910.6694052,132,0.5868217945098877
1621941920.962564,132,1.3630199432373047
1621941941.458518,133,0.7584210634231567
1621941941.8969114,133,0.27224022150039673
1621941979.2902,133,1.2809081077575684
1621941991.3011544,133,1.2173681259155273
1621941997.5193996,133,1.3170149326324463
1621942004.8538687,133,1.2134864330291748
1621942012.1717222,133,1.298924207687378
1621942045.493468,134,1.3054027557373047
1621942049.494563,134,0.7404808402061462
1621942074.2866292,134,0.9730428457260132
1621942083.425129,134,0.8812415599822998
1621942115.7022252,135,0.8199317455291748
1621942138.8925006,135,1.0374685525894165
1621942146.191236,135,0.9752458333969116
1621942160.145803,135,1.2267823219299316
1621942162.4014184,135,1.3165584802627563
1621942179.952429,135,0.6452120542526245
1621942183.2958915,135,0.32081782817840576
1621942191.3680158,135,1.3319988250732422
1621942254.0406432,136,0.1887127161026001
1621942255.816916,136,1.2649180889129639
1621942268.9697876,136,1.0910766124725342
1621942272.0724225,136,0.6734505891799927
1621942314.6746473,137,0.9613403081893921
1621942327.5794573,137,0.7053780555725098
1621942329.0779018,137,1.263684630393982
1621942329.9409184,137,1.0784395933151245
1621942330.7948482,137,1.298417091369629
1621942362.0731065,137,1.2365000247955322
1621942369.4095576,137,0.41967689990997314
1621942371.798228,137,1.0894578695297241
1621942414.6259577,138,1.1339832544326782
1621942417.7784328,138,1.1015013456344604
1621942422.2757645,138,0.4006323516368866
1621942425.6215668,138,1.062126636505127
1621942451.9746733,138,0.34338536858558655
1621942486.0449762,139,0.14660289883613586
1621942507.5646496,139,0.9110541343688965
1621942542.9984555,139,0.6174228191375732
1621942547.9094393,139,0.5022605657577515
1621942557.4304047,139,1.1207339763641357
1621942563.6887956,139,1.250805377960205
1621942589.08977,140,0.8506932258605957
1621942617.5634694,140,1.3290044069290161
1621942627.6174023,140,0.7768079042434692
1621942680.1298974,141,1.2725069522857666
1621942703.5556254,141,1.2642979621887207
1621942704.2270174,141,0.2332654595375061
1621942710.0184171,141,0.7876759767532349
1621942716.8601813,141,1.303148627281189
1621942762.353067,142,0.32466965913772583
1621942763.4703054,142,1.1870193481445312
1621942765.1590862,142,0.8984896540641785
