Wall time,Step,Value
1619404429.4059012,0,43.11000061035156
1619404515.8353877,1,51.880001068115234
1619404602.4327502,2,57.95000076293945
1619404689.0935998,3,62.380001068115234
1619404776.9442003,4,69.0999984741211
1619404864.4137077,5,70.27999877929688
1619404951.847728,6,72.25
1619405039.2209144,7,78.56999969482422
1619405126.1176689,8,77.4800033569336
1619405213.3981867,9,77.0
1619405300.4749992,10,80.55999755859375
1619405387.6276102,11,79.4800033569336
1619405474.4753416,12,79.55999755859375
1619405561.881207,13,78.5
1619405649.406993,14,81.7699966430664
1619405736.3392384,15,79.8499984741211
1619405823.1389303,16,79.05999755859375
1619405909.9796631,17,78.52999877929688
1619405996.925562,18,82.68000030517578
1619406084.0307155,19,76.16000366210938
1619406170.947775,20,81.77999877929688
1619406257.6688707,21,82.04000091552734
1619406344.1294084,22,84.19000244140625
1619406431.8803542,23,84.2300033569336
1619406518.7131786,24,81.41999816894531
1619406605.3931053,25,78.37000274658203
1619406692.3819578,26,82.37000274658203
1619406779.131618,27,84.55999755859375
1619406866.2686915,28,84.98999786376953
1619406953.006991,29,84.54000091552734
1619407039.635943,30,86.33999633789062
1619407126.3671541,31,83.25
1619407213.6077344,32,84.48999786376953
1619407300.6831076,33,79.22000122070312
1619407387.2169666,34,83.1500015258789
1619407474.3609743,35,85.8499984741211
1619407561.3244483,36,86.7699966430664
1619407648.2810516,37,84.72000122070312
1619407735.2790458,38,84.75
1619407822.5260115,39,85.54000091552734
1619407909.127085,40,85.9000015258789
1619407996.0884373,41,83.30000305175781
1619408082.741204,42,85.51000213623047
1619408170.0849588,43,86.63999938964844
1619408256.9717147,44,85.66000366210938
1619408343.558459,45,84.23999786376953
1619408430.2893655,46,85.8499984741211
1619408517.140411,47,84.62000274658203
1619408604.6714463,48,85.58000183105469
1619408691.8566442,49,82.47000122070312
1619408779.3988628,50,84.69000244140625
1619408866.4704373,51,86.43000030517578
1619408953.5625377,52,86.69000244140625
1619409041.0371072,53,88.0199966430664
1619409128.4514446,54,84.5
1619409215.0746026,55,78.04000091552734
1619409301.9729757,56,86.8499984741211
1619409389.0602343,57,81.04000091552734
1619409475.9400065,58,82.7699966430664
1619409562.6663656,59,86.2699966430664
1619409649.9602396,60,84.5999984741211
1619409737.2752757,61,83.08000183105469
1619409824.976073,62,82.4800033569336
1619409911.6215487,63,81.37999725341797
1619409998.2191358,64,85.31999969482422
1619410084.7833996,65,84.7300033569336
1619410171.4753213,66,85.55999755859375
1619410258.4723196,67,86.52999877929688
1619410345.3776112,68,84.8499984741211
1619410432.718214,69,87.2699966430664
1619410520.55624,70,86.0
1619410607.7680945,71,87.87999725341797
1619410695.3896596,72,84.31999969482422
1619410782.3050728,73,86.94999694824219
1619410869.8874514,74,85.55999755859375
1619410956.967564,75,84.6500015258789
1619411044.391746,76,88.94000244140625
1619411132.057423,77,88.37000274658203
1619411218.765602,78,84.23999786376953
1619411306.5375993,79,80.63999938964844
1619411393.2421892,80,88.1500015258789
1619411480.1296515,81,86.87000274658203
1619411566.952898,82,81.56999969482422
1619411654.6516275,83,86.62000274658203
1619411741.7260225,84,87.38999938964844
1619411829.0833116,85,85.25
1619411916.3568826,86,86.77999877929688
1619412003.450367,87,87.41000366210938
1619412091.3820765,88,87.30999755859375
1619412178.164435,89,87.13999938964844
1619412265.1515555,90,88.30000305175781
1619412352.204208,91,86.62999725341797
1619412438.8237374,92,87.5
1619412525.9511938,93,89.01000213623047
1619412612.9532983,94,88.37000274658203
1619412699.671352,95,87.68000030517578
1619412786.2984722,96,86.37000274658203
1619412873.7517061,97,89.93000030517578
1619412960.5904458,98,87.55999755859375
1619413048.447418,99,86.12000274658203
1619413135.9478939,100,89.19999694824219
1619413222.8692105,101,86.33000183105469
1619413310.3018157,102,85.47000122070312
1619413397.0385697,103,87.51000213623047
1619413483.6602101,104,88.61000061035156
1619413570.9241252,105,90.62999725341797
1619413658.1048534,106,87.16999816894531
1619413745.06896,107,88.80000305175781
1619413831.83223,108,90.04000091552734
1619413918.861581,109,90.0999984741211
1619414006.686869,110,88.5
1619414094.1566212,111,88.37000274658203
1619414181.6820018,112,89.72000122070312
1619414268.7532647,113,89.87999725341797
1619414355.3232632,114,90.0999984741211
1619414442.656309,115,89.79000091552734
1619414529.7090652,116,90.58999633789062
1619414616.0936253,117,90.20999908447266
1619414702.7405963,118,90.05999755859375
1619414790.3499963,119,88.44999694824219
1619414877.665558,120,90.31999969482422
1619414964.1885066,121,90.66000366210938
1619415050.944067,122,90.05000305175781
1619415137.4844024,123,90.58000183105469
1619415224.7129836,124,91.06999969482422
1619415312.2412431,125,89.44000244140625
1619415399.7879908,126,88.81999969482422
1619415487.1238775,127,91.38999938964844
1619415574.694681,128,90.02999877929688
1619415662.0274181,129,91.04000091552734
1619415748.667087,130,90.79000091552734
1619415835.9861789,131,89.98999786376953
1619415923.481825,132,92.36000061035156
1619416010.0351887,133,89.08999633789062
1619416096.6156855,134,90.66000366210938
1619416184.442284,135,92.04000091552734
1619416271.5684335,136,91.66999816894531
1619416358.0093272,137,91.08000183105469
1619416444.5533001,138,91.47000122070312
1619416531.1929345,139,91.5
1619416617.6021264,140,91.43000030517578
1619416704.5438838,141,92.27999877929688
1619416792.4555616,142,92.0999984741211
1619416879.3284266,143,92.52999877929688
1619416965.7995512,144,92.30000305175781
1619417052.6665535,145,92.23999786376953
1619417140.0289233,146,92.91000366210938
1619417226.9157271,147,92.12999725341797
1619417314.12603,148,92.94999694824219
1619417402.0161195,149,92.62999725341797
1619417488.4808655,150,92.41000366210938
1619417574.8229003,151,92.7699966430664
1619417661.312912,152,92.44999694824219
1619417749.1879895,153,92.19999694824219
1619417836.0301876,154,92.9800033569336
1619417922.6473362,155,93.69000244140625
1619418009.129014,156,93.43000030517578
1619418096.4502394,157,92.91000366210938
1619418183.1532447,158,94.23999786376953
1619418270.039325,159,93.43000030517578
1619418357.639582,160,93.97000122070312
1619418444.1443548,161,94.0
1619418530.8192563,162,94.48999786376953
1619418617.3927472,163,93.97000122070312
1619418703.9048142,164,94.31999969482422
1619418790.502442,165,94.66000366210938
1619418877.1539786,166,94.80000305175781
1619418964.2696118,167,94.37000274658203
1619419050.9677827,168,95.02999877929688
1619419139.2342756,169,95.01000213623047
1619419225.8777304,170,94.9800033569336
1619419313.7640688,171,95.0199966430664
1619419400.379782,172,95.06999969482422
1619419488.0678833,173,95.06999969482422
1619419575.017433,174,95.3499984741211
1619419661.6281824,175,95.2300033569336
1619419749.3635187,176,95.55999755859375
1619419836.477866,177,95.44000244140625
1619419924.6692355,178,95.43000030517578
1619420011.0999272,179,95.38999938964844
1619420098.73591,180,95.22000122070312
1619420186.5729206,181,95.23999786376953
1619420273.6239836,182,95.33000183105469
1619420361.3699162,183,95.30000305175781
1619420448.8295786,184,95.5
1619420535.2490263,185,95.4000015258789
1619420621.5707834,186,95.41999816894531
1619420708.5614285,187,95.4800033569336
1619420795.2151716,188,95.41999816894531
1619420881.7069235,189,95.45999908447266
1619420968.2964911,190,95.4800033569336
1619421054.9858649,191,95.44999694824219
1619421141.5051122,192,95.5
1619421227.8668962,193,95.51000213623047
1619421315.805923,194,95.54000091552734
1619421402.7350492,195,95.38999938964844
1619421489.5665133,196,95.47000122070312
1619421576.2120326,197,95.44000244140625
1619421622.5856638,198,95.4800033569336
